platform,player_id,player_key,fp_player_id,canonical_player_id,fp_key,player,position,nfl_team,team_name,owner,eligible_positions
yahoo,41823,,23065.0,canon:treveyon henderson::RB,treveyon-henderson|RB|,TreVeyon Henderson,RB,,Orbital Tits,,"['RB', 'W/R/T']"
yahoo,41845,,27142.0,canon:rj harvey::RB,rj-harvey|RB|,RJ Harvey,RB,,Orbital Tits,,"['RB', 'W/R/T']"
yahoo,40878,,22955.0,canon:brock bowers::TE,brock-bowers|TE|,Brock Bowers,TE,,Orbital Tits,,"['TE', 'W/R/T']"
yahoo,34447,,24209.0,canon:jaylen warren::RB,jaylen-warren|RB|,Jaylen Warren,RB,,Orbital Tits,,"['RB', 'W/R/T']"
yahoo,40126,,24706.0,canon:josh downs::WR,josh-downs|WR|,Josh Downs,WR,,Orbital Tits,,"['WR', 'W/R/T']"
yahoo,41900,,27297.0,canon:bhayshul tuten::RB,bhayshul-tuten|RB|,Bhayshul Tuten,RB,,Orbital Tits,,"['RB', 'W/R/T']"
yahoo,40905,,23018.0,canon:jj mccarthy::QB,j-j-mccarthy|QB|,J.J. McCarthy,QB,,Orbital Tits,,['QB']
yahoo,41819,,27077.0,canon:jayden higgins::WR,jayden-higgins|WR|,Jayden Higgins,WR,,Orbital Tits,,"['WR', 'W/R/T']"
yahoo,30213,,16460.0,canon:jonnu smith::TE,jonnu-smith|TE|,Jonnu Smith,TE,,Orbital Tits,,"['TE', 'W/R/T']"
yahoo,40819,,,,,Brandon Aubrey,K,,Orbital Tits,,['K']
yahoo,100021,,8230.0,canon:philadelphia eagles::DST,philadelphia-eagles|DST|,Philadelphia,DEF,,Orbital Tits,,['DEF']
yahoo,30971,,17237.0,canon:baker mayfield::QB,baker-mayfield|QB|,Baker Mayfield,QB,,G baby oil,,['QB']
yahoo,33477,,20130.0,canon:nico collins::WR,nico-collins|WR|,Nico Collins,WR,,G baby oil,,"['WR', 'W/R/T']"
yahoo,40168,,23180.0,canon:puka nacua::WR,puka-nacua|WR|,Puka Nacua,WR,,G baby oil,,"['WR', 'W/R/T']"
yahoo,33996,,23021.0,canon:kenneth walker::RB,kenneth-walker|RB|,Kenneth Walker III,RB,,G baby oil,,"['RB', 'W/R/T']"
yahoo,33991,,22982.0,canon:breece hall::RB,breece-hall|RB|,Breece Hall,RB,,G baby oil,,"['RB', 'W/R/T']"
yahoo,40102,,25298.0,canon:tucker kraft::TE,tucker-kraft|TE|,Tucker Kraft,TE,,G baby oil,,"['TE', 'W/R/T']"
yahoo,31010,,17253.0,canon:courtland sutton::WR,courtland-sutton|WR|,Courtland Sutton,WR,,G baby oil,,"['WR', 'W/R/T']"
yahoo,32705,,19210.0,canon:dandre swift::RB,d-andre-swift|RB|,D'Andre Swift,RB,,G baby oil,,"['RB', 'W/R/T']"
yahoo,33413,,19231.0,canon:travis etienne::RB,travis-etienne|RB|,Travis Etienne Jr.,RB,,G baby oil,,"['RB', 'W/R/T']"
yahoo,41824,,27016.0,canon:luther burden::WR,luther-burden|WR|,Luther Burden III,WR,,G baby oil,,"['WR', 'W/R/T']"
yahoo,40889,,22973.0,canon:michael penix::QB,michael-penix|QB|,Michael Penix Jr.,QB,,G baby oil,,['QB']
yahoo,40962,,23013.0,canon:blake corum::RB,blake-corum|RB|fa,Blake Corum,RB,,G baby oil,,"['RB', 'W/R/T']"
yahoo,30346,,,,,Harrison Butker,K,,G baby oil,,['K']
yahoo,100007,,8090.0,canon:denver broncos::DST,denver-broncos|DST|,Denver,DEF,,G baby oil,,['DEF']
yahoo,41821,,25391.0,canon:quinshon judkins::RB,quinshon-judkins|RB|,Quinshon Judkins,RB,,G baby oil,,"['RB', 'W/R/T', 'IR']"
yahoo,30977,,17298.0,canon:josh allen::QB,josh-allen|QB|,Josh Allen,QB,,Hard Count john,,['QB']
yahoo,32692,,19236.0,canon:justin jefferson::WR,justin-jefferson|WR|,Justin Jefferson,WR,,Hard Count john,,"['WR', 'W/R/T']"
yahoo,31896,,18219.0,canon:dk metcalf::WR,dk-metcalf|WR|,DK Metcalf,WR,,Hard Count john,,"['WR', 'W/R/T']"
yahoo,40196,,25324.0,canon:chase brown::RB,chase-brown|RB|,Chase Brown,RB,,Hard Count john,,"['RB', 'W/R/T']"
yahoo,30180,,16421.0,canon:alvin kamara::RB,alvin-kamara|RB|,Alvin Kamara,RB,,Hard Count john,,"['RB', 'W/R/T']"
yahoo,26686,,11594.0,canon:travis kelce::TE,travis-kelce|TE|,Travis Kelce,TE,,Hard Count john,,"['TE', 'W/R/T']"
yahoo,30996,,17258.0,canon:calvin ridley::WR,calvin-ridley|WR|,Calvin Ridley,WR,,Hard Count john,,"['WR', 'W/R/T']"
yahoo,40075,,23152.0,canon:zach charbonnet::RB,zach-charbonnet|RB|,Zach Charbonnet,RB,,Hard Count john,,"['RB', 'W/R/T']"
yahoo,33412,,19302.0,canon:najee harris::RB,najee-harris|RB|,Najee Harris,RB,,Hard Count john,,"['RB', 'W/R/T']"
yahoo,27277,,13429.0,canon:adam thielen::WR,adam-thielen|WR|,Adam Thielen,WR,,Hard Count john,,"['WR', 'W/R/T']"
yahoo,30426,,,,,Younghoe Koo,K,,Hard Count john,,['K']
yahoo,100026,,8260.0,canon:seattle seahawks::DST,seattle-seahawks|DST|,Seattle,DEF,,Hard Count john,,['DEF']
yahoo,100033,,8020.0,canon:baltimore ravens::DST,baltimore-ravens|DST|,Baltimore,DEF,,Hard Count john,,['DEF']
yahoo,30197,,16406.0,canon:chris godwin::WR,chris-godwin|WR|,Chris Godwin Jr.,WR,,Hard Count john,,"['WR', 'W/R/T', 'IR']"
yahoo,32671,,19196.0,canon:joe burrow::QB,joe-burrow|QB|,Joe Burrow,QB,,Matthew’s Golden Shower,,['QB']
yahoo,40899,,25409.0,canon:malik nabers::WR,malik-nabers|WR|,Malik Nabers,WR,,Matthew’s Golden Shower,,"['WR', 'W/R/T']"
yahoo,34007,,22963.0,canon:george pickens::WR,george-pickens|WR|,George Pickens,WR,,Matthew’s Golden Shower,,"['WR', 'W/R/T']"
yahoo,41791,,25989.0,canon:ashton jeanty::RB,ashton-jeanty|RB|,Ashton Jeanty,RB,,Matthew’s Golden Shower,,"['RB', 'W/R/T']"
