"fantasypros_id","player_name","team","passing_att","passing_cmp","passing_yds","passing_tds","passing_ints","rushing_att","rushing_yds","rushing_tds","misc_fl","misc_fpts","pos","year","week","pulled_at","source","player","fp_player_id","fantasypts","weekly_sd","weekly_floor","weekly_ceiling","fp_player_slug","fp_key","weekly_avg","weekly_ecr_rank","weekly_ecr_best_rank","weekly_ecr_worst_rank","weekly_ecr_avg_rank","weekly_ecr_sd_rank","receiving_rec","receiving_yds","receiving_tds","fg","fga","xpt","fpts","sack","int","fr","ff","td","safety","pa","yds_agn","weekly_points_overall_rank","weekly_points_pos_rank"
"25533","Blake Grupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Blake Grupe NO",25533,6.9,NA,NA,NA,"blake-grupe-no","blake-grupe-no|K|",6.9,NA,NA,NA,NA,NA,NA,NA,NA,1.6,2.1,1.9,6.9,NA,NA,NA,NA,NA,NA,NA,NA,194,24
"23370","Riley Patterson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Riley Patterson MIA",23370,6.8,NA,NA,NA,"riley-patterson-mia","riley-patterson-mia|K|",6.8,NA,NA,NA,NA,NA,NA,NA,NA,1.6,2,2,6.8,NA,NA,NA,NA,NA,NA,NA,NA,197,25
"9491","Nick Folk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Nick Folk NYJ",9491,6.7,NA,NA,NA,"nick-folk-nyj","nick-folk-nyj|K|",6.7,NA,NA,NA,NA,NA,NA,NA,NA,1.7,2.1,1.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,201,26
"25713","Andre Szmyt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Andre Szmyt CLE",25713,6.7,NA,NA,NA,"andre-szmyt-cle","andre-szmyt-cle|K|",6.7,NA,NA,NA,NA,NA,NA,NA,NA,1.6,2,1.8,6.7,NA,NA,NA,NA,NA,NA,NA,NA,202,27
"9232","Graham Gano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Graham Gano NYG",9232,6.5,NA,NA,NA,"graham-gano-nyg","graham-gano-nyg|K|",6.5,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.9,1.9,6.5,NA,NA,NA,NA,NA,NA,NA,NA,204,28
"24009","Jake Moody",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Jake Moody SF",24009,6.5,NA,NA,NA,"jake-moody-sf","jake-moody-sf|K|",6.5,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.9,2.4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,205,29
"27291","Andy Borregales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Andy Borregales NE",27291,6.4,NA,NA,NA,"andy-borregales-ne","andy-borregales-ne|K|",6.4,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.9,2.1,6.4,NA,NA,NA,NA,NA,NA,NA,NA,209,30
"19028","Joey Slye",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Joey Slye TEN",19028,6.2,NA,NA,NA,"joey-slye-ten","joey-slye-ten|K|",6.2,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.9,1.7,6.2,NA,NA,NA,NA,NA,NA,NA,NA,212,31
"27261","Ryan Fitzgerald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Ryan Fitzgerald CAR",27261,4.1,NA,NA,NA,"ryan-fitzgerald-car","ryan-fitzgerald-car|K|",4.1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1.2,4.1,NA,NA,NA,NA,NA,NA,NA,NA,297,32
"17533","Jason Sanders",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Jason Sanders MIA",17533,4,NA,NA,NA,"jason-sanders-mia","jason-sanders-mia|K|",4,NA,NA,NA,NA,NA,NA,NA,NA,0.9,1.1,1.3,4,NA,NA,NA,NA,NA,NA,NA,NA,302,33
"26638","Harrison Mevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Harrison Mevis NYJ",26638,3.2,NA,NA,NA,"harrison-mevis-nyj","harrison-mevis-nyj|K|",3.2,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.9,1,3.2,NA,NA,NA,NA,NA,NA,NA,NA,325,34
"26940","Jude McAtamney",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",2025,1,"2025-08-31T05:13:56Z","fantasypros","Jude McAtamney NYG",26940,0,NA,NA,NA,"jude-mcatamney-nyg","jude-mcatamney-nyg|K|",0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,711,35
"19275","Jalen Hurts",NA,27.8,18.8,216.8,1.4,0.6,8.4,42.5,0.9,0.3,22.5,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Jalen Hurts",19275,22.5,NA,NA,NA,"jalen-hurts","jalen-hurts|QB|",22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"17233","Lamar Jackson",NA,30.4,20.3,236.4,1.8,0.6,7.4,52.5,0.2,0.3,22.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Lamar Jackson",17233,22.2,NA,NA,NA,"lamar-jackson","lamar-jackson|QB|",22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
"17298","Josh Allen",NA,33.1,21,241.4,1.6,0.7,6.7,33.8,0.6,0.2,22,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Josh Allen",17298,22,NA,NA,NA,"josh-allen","josh-allen|QB|",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3
"22902","Jayden Daniels",NA,31.1,21,230.4,1.5,0.6,7.8,46.6,0.4,0.2,21.3,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Jayden Daniels",22902,21.3,NA,NA,NA,"jayden-daniels","jayden-daniels|QB|",21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"19196","Joe Burrow",NA,35.8,24.5,275.5,2.2,0.7,2.8,11.4,0.1,0.2,20.5,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Joe Burrow",19196,20.5,NA,NA,NA,"joe-burrow","joe-burrow|QB|",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5
"16413","Patrick Mahomes II",NA,35.3,23.7,254.4,1.9,0.7,4.8,21.8,0.2,0.2,19.7,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Patrick Mahomes II",16413,19.7,NA,NA,NA,"patrick-mahomes","patrick-mahomes|QB|",19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6
"17237","Baker Mayfield",NA,33.2,23,248.9,1.9,0.8,3.8,17.7,0.1,0.3,19,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Baker Mayfield",17237,19,NA,NA,NA,"baker-mayfield","baker-mayfield|QB|",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7
"18600","Kyler Murray",NA,31.2,21,221.9,1.4,0.7,5.6,33.5,0.3,0.2,18.4,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Kyler Murray",18600,18.4,NA,NA,NA,"kyler-murray","kyler-murray|QB|",18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8
"22910","Bo Nix",NA,32,21.1,225.4,1.6,0.7,5.3,25.2,0.2,0.2,18,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Bo Nix",22910,18,NA,NA,NA,"bo-nix","bo-nix|QB|",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,9
"19797","Brock Purdy",NA,31.9,21,256.6,1.5,0.8,3.4,16.2,0.2,0.2,17.9,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Brock Purdy",19797,17.9,NA,NA,NA,"brock-purdy","brock-purdy|QB|",17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,10
"19780","Trevor Lawrence",NA,32.9,21.4,243.9,1.5,0.7,3.4,16.7,0.2,0.3,17.5,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Trevor Lawrence",19780,17.5,NA,NA,NA,"trevor-lawrence","trevor-lawrence|QB|",17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,11
"23046","Drake Maye",NA,29.7,20,214,1.5,0.7,4.7,27.4,0.2,0.3,17,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Drake Maye",23046,17,NA,NA,NA,"drake-maye","drake-maye|QB|",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,12
"23018","J.J. McCarthy",NA,34.4,22.4,242.1,1.5,0.8,3.4,15.9,0.1,0.2,16.9,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","J.J. McCarthy",23018,16.9,NA,NA,NA,"j-j-mccarthy","j-j-mccarthy|QB|",16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,13
"15600","Dak Prescott",NA,35.8,23.2,250.5,1.6,0.8,2.7,11,0.1,0.2,16.9,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Dak Prescott",15600,16.9,NA,NA,NA,"dak-prescott","dak-prescott|QB|",16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,14
"11180","Russell Wilson",NA,33.1,20.9,243.4,1.4,0.6,4.1,16.8,0.1,0.2,16.9,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Russell Wilson",11180,16.9,NA,NA,NA,"russell-wilson","russell-wilson|QB|",16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,15
"18635","Justin Herbert",NA,33.5,22,237.6,1.4,0.6,3.9,17.1,0.1,0.2,16.8,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Justin Herbert",18635,16.8,NA,NA,NA,"justin-herbert","justin-herbert|QB|",16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,16
"23071","C.J. Stroud",NA,34.3,22,245.9,1.4,0.7,3.9,15.9,0.1,0.2,16.8,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","C.J. Stroud",23071,16.8,NA,NA,NA,"c-j-stroud","c-j-stroud|QB|",16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,17
"15501","Jared Goff",NA,33.8,23.1,260.6,1.6,0.7,1.5,5.2,0.1,0.2,16.7,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Jared Goff",15501,16.7,NA,NA,NA,"jared-goff","jared-goff|QB|",16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,18
"19246","Jordan Love",NA,32.1,20,234,1.6,0.8,2.9,12,0.2,0.2,16.7,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Jordan Love",19246,16.7,NA,NA,NA,"jordan-love","jordan-love|QB|",16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,19
"19198","Tua Tagovailoa",NA,34.9,24.1,260.3,1.6,0.8,1.6,6.3,0.1,0.3,16.4,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Tua Tagovailoa",19198,16.4,NA,NA,NA,"tua-tagovailoa","tua-tagovailoa|QB|",16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,20
"19781","Justin Fields",NA,28.4,17.6,192.5,1,0.8,8.3,41.3,0.3,0.3,16.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Justin Fields",19781,16.2,NA,NA,NA,"justin-fields","justin-fields|QB|",16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,21
"17236","Sam Darnold",NA,32.4,21.1,232.6,1.5,0.9,3.7,14.5,0.1,0.2,16,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Sam Darnold",17236,16,NA,NA,NA,"sam-darnold","sam-darnold|QB|",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,22
"23084","Caleb Williams",NA,31.7,20,213.6,1.3,0.7,5.3,26.6,0.1,0.3,15.9,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Caleb Williams",23084,15.9,NA,NA,NA,"caleb-williams","caleb-williams|QB|",15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,23
"9300","Joe Flacco",NA,35.1,22.6,256.8,1.5,0.9,1.9,6,0.1,0.3,15.8,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Joe Flacco",9300,15.8,NA,NA,NA,"joe-flacco","joe-flacco|QB|",15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,24
"22900","Bryce Young",NA,32.7,20.6,221.7,1.3,0.7,3.4,18.1,0.2,0.3,15.7,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Bryce Young",22900,15.7,NA,NA,NA,"bryce-young","bryce-young|QB|",15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,25
"9451","Matthew Stafford",NA,33,21.2,237.6,1.5,0.7,2.4,5.8,0.1,0.2,15.6,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Matthew Stafford",9451,15.6,NA,NA,NA,"matthew-stafford","matthew-stafford|QB|",15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,26
"22973","Michael Penix Jr.",NA,31.9,20.4,225.1,1.4,0.7,3.3,13.4,0.2,0.2,15.5,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Michael Penix Jr.",22973,15.5,NA,NA,NA,"michael-penix","michael-penix|QB|",15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,27
"11687","Geno Smith",NA,34,22.9,246.4,1.3,0.8,3,13.1,0.1,0.2,15.4,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Geno Smith",11687,15.4,NA,NA,NA,"geno-smith","geno-smith|QB|",15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,28
"18232","Daniel Jones",NA,30.3,19.3,196,1.1,0.6,6,28.8,0.2,0.3,15.3,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Daniel Jones",18232,15.3,NA,NA,NA,"daniel-jones","daniel-jones|QB|",15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,29
"24755","Cam Ward",NA,32.3,20.4,217.6,1.1,0.8,4.5,19.2,0.1,0.3,14.7,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Cam Ward",24755,14.7,NA,NA,NA,"cam-ward","cam-ward|QB|",14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,30
"9001","Aaron Rodgers",NA,31.3,20.2,217.5,1.4,0.5,0.9,4.5,0,0.2,13.9,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Aaron Rodgers",9001,13.9,NA,NA,NA,"aaron-rodgers","aaron-rodgers|QB|",13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,31
"23081","Spencer Rattler",NA,32.5,20.4,191,1.2,0.7,3.2,15.3,0.1,0.3,13.3,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Spencer Rattler",23081,13.3,NA,NA,NA,"spencer-rattler","spencer-rattler|QB|",13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,32
"17234","Mason Rudolph",NA,0.5,0.3,3.3,0,0,2,8.9,0.1,0,1.5,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Mason Rudolph",17234,1.5,NA,NA,NA,"mason-rudolph","mason-rudolph|QB|",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,33
"22884","Jalen Milroe",NA,0.3,0.2,1.2,0,0,0.3,1.2,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Jalen Milroe",22884,0.2,NA,NA,NA,"jalen-milroe","jalen-milroe|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,34
"16726","Nick Mullens",NA,0.3,0.2,2.7,0,0,0,0.1,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Nick Mullens",16726,0.2,NA,NA,NA,"nick-mullens","nick-mullens|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,35
"18557","Jake Browning",NA,0.4,0.2,2.6,0,0,0,0.1,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Jake Browning",18557,0.2,NA,NA,NA,"jake-browning","jake-browning|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,36
"18562","Gardner Minshew II",NA,0.4,0.2,2.6,0,0,0,0.1,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Gardner Minshew II",18562,0.2,NA,NA,NA,"gardner-minshew","gardner-minshew|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,37
"23045","Sam Howell",NA,0.4,0.2,2.4,0,0,0,0.1,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Sam Howell",23045,0.2,NA,NA,NA,"sam-howell","sam-howell|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,38
"12088","Teddy Bridgewater",NA,0.3,0.2,2.5,0,0,0,0.1,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Teddy Bridgewater",12088,0.2,NA,NA,NA,"teddy-bridgewater","teddy-bridgewater|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,39
"15520","Carson Wentz",NA,0.4,0.2,2.5,0,0,0,0.1,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Carson Wentz",15520,0.2,NA,NA,NA,"carson-wentz","carson-wentz|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511,40
"12208","Jimmy Garoppolo",NA,0.3,0.2,2.6,0,0,0,0,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Jimmy Garoppolo",12208,0.2,NA,NA,NA,"jimmy-garoppolo","jimmy-garoppolo|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,41
"13890","Marcus Mariota",NA,0.3,0.2,2.3,0,0,0,0.1,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Marcus Mariota",13890,0.2,NA,NA,NA,"marcus-mariota","marcus-mariota|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,42
"18604","Jarrett Stidham",NA,0.3,0.2,2.2,0,0,0,0.1,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Jarrett Stidham",18604,0.2,NA,NA,NA,"jarrett-stidham","jarrett-stidham|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514,43
"16477","Cooper Rush",NA,0.3,0.2,2.2,0,0,0,0,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Cooper Rush",16477,0.2,NA,NA,NA,"cooper-rush","cooper-rush|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515,44
"16417","Joshua Dobbs",NA,0.3,0.2,2,0,0,0,0.1,0,0,0.2,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Joshua Dobbs",16417,0.2,NA,NA,NA,"joshua-dobbs","joshua-dobbs|QB|",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516,45
"20082","Trey Lance",NA,0.3,0.2,2.4,0,0,0,0.1,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Trey Lance",20082,0.1,NA,NA,NA,"trey-lance","trey-lance|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,46
"25967","Joe Milton III",NA,0.4,0.2,2.5,0,0,0,0.1,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Joe Milton III",25967,0.1,NA,NA,NA,"joe-milton","joe-milton|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,47
"22799","Davis Mills",NA,0.4,0.2,2.5,0,0,0,0.1,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Davis Mills",22799,0.1,NA,NA,NA,"davis-mills","davis-mills|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532,48
"11177","Kirk Cousins",NA,0.3,0.2,2.6,0,0,0,0,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Kirk Cousins",11177,0.1,NA,NA,NA,"kirk-cousins","kirk-cousins|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533,49
"9907","Andy Dalton",NA,0.4,0.2,2.5,0,0,0,0.1,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Andy Dalton",9907,0.1,NA,NA,NA,"andy-dalton","andy-dalton|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,50
"22679","Zach Wilson",NA,0.3,0.2,2.2,0,0,0,0.1,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Zach Wilson",22679,0.1,NA,NA,NA,"zach-wilson","zach-wilson|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,51
"18225","Drew Lock",NA,0.3,0.2,2.2,0,0,0,0.1,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Drew Lock",18225,0.1,NA,NA,NA,"drew-lock","drew-lock|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,52
"25321","Tyson Bagent",NA,0.3,0.2,2.3,0,0,0,0.1,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Tyson Bagent",25321,0.1,NA,NA,NA,"tyson-bagent","tyson-bagent|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537,53
"23499","Malik Willis",NA,0.3,0.2,2.1,0,0,0,0.1,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Malik Willis",23499,0.1,NA,NA,NA,"malik-willis","malik-willis|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,54
"24330","Aidan O'Connell",NA,0.4,0.2,2.4,0,0,0,0,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Aidan O'Connell",24330,0.1,NA,NA,NA,"aidan-o-connell","aidan-o-connell|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539,55
"24332","Hendon Hooker",NA,0.3,0.2,2.2,0,0,0,0.1,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Hendon Hooker",24332,0.1,NA,NA,NA,"hendon-hooker","hendon-hooker|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,56
"22722","Kenny Pickett",NA,0.4,0.2,2.2,0,0,0,0.1,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Kenny Pickett",22722,0.1,NA,NA,NA,"kenny-pickett","kenny-pickett|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,57
"10007","Tyrod Taylor",NA,0.3,0.2,1.9,0,0,0,0.2,0,0,0.1,"QB",2025,1,"2025-08-31T05:13:56Z","fantasypros","Tyrod Taylor",10007,0.1,NA,NA,NA,"tyrod-taylor","tyrod-taylor|QB|",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542,58
